"Time","Fluke 8508A {name=""DUT Temperature""}","resistance {Keithley 2182a=""Reversible Resistance Bridge"", _field=""Keithley 2182a"", _start=""2025-01-19 08:37:26.31 +0000 UTC"", _stop=""2025-01-27 03:41:58.989 +0000 UTC""}"
2025-01-22 13:53:51,,10000.1556794
2025-01-22 13:56:11,,10000.1556580
2025-01-22 13:58:31,,10000.1556016
2025-01-22 14:00:51,,10000.1556363
2025-01-22 14:03:11,,10000.1555100
2025-01-22 14:05:31,,10000.1557139
2025-01-22 14:07:51,,10000.1557453
2025-01-22 14:10:11,,10000.1556891
2025-01-22 14:12:31,,10000.1556860
2025-01-22 14:14:51,,10000.1556422
2025-01-22 14:17:11,,10000.1557139
2025-01-22 14:19:32,,10000.1557304
2025-01-22 14:21:52,,10000.1556901
2025-01-22 14:24:12,,10000.1557195
2025-01-22 14:26:32,,10000.1555322
2025-01-22 14:28:52,,10000.1556002
2025-01-22 14:31:12,,10000.1556099
2025-01-22 14:33:59,17.8749190,
2025-01-22 14:33:59,,10000.1556380
2025-01-22 14:37:19,,10000.1556434
2025-01-22 14:39:39,,10000.1557396
2025-01-22 14:41:59,,10000.1557188
2025-01-22 14:44:19,,10000.1557643
2025-01-22 14:46:39,,10000.1557703
2025-01-22 14:48:59,,10000.1556741
2025-01-22 14:51:19,,10000.1557697
2025-01-22 14:53:39,,10000.1557306
2025-01-22 14:55:59,,10000.1557523
2025-01-22 14:58:19,,10000.1557439
2025-01-22 15:00:39,,10000.1558211
2025-01-22 15:02:59,,10000.1558120
2025-01-22 15:05:19,,10000.1557451
2025-01-22 15:07:40,,10000.1558398
2025-01-22 15:10:00,,10000.1558339
2025-01-22 15:12:20,,10000.1557797
2025-01-22 15:14:40,,10000.1557113
2025-01-22 15:17:00,,10000.1557126
2025-01-22 15:19:20,,10000.1557167
2025-01-22 15:22:06,17.9770480,
2025-01-22 15:22:06,,10000.1556806
2025-01-22 15:25:27,,10000.1558753
2025-01-22 15:27:46,,10000.1557972
2025-01-22 15:30:07,,10000.1558964
2025-01-22 15:32:27,,10000.1559115
2025-01-22 15:34:47,,10000.1558125
2025-01-22 15:37:08,,10000.1558929
2025-01-22 15:39:28,,10000.1558939
2025-01-22 15:41:48,,10000.1559161
2025-01-22 15:44:08,,10000.1558970
2025-01-22 15:46:28,,10000.1559876
2025-01-22 15:48:48,,10000.1559374
2025-01-22 15:51:08,,10000.1558686
2025-01-22 15:53:28,,10000.1559215
2025-01-22 15:55:49,,10000.1558848
2025-01-22 15:58:09,,10000.1558922
2025-01-22 16:00:29,,10000.1558852
2025-01-22 16:02:49,,10000.1557527
2025-01-22 16:05:09,,10000.1560463
2025-01-22 16:07:29,,10000.1559529
2025-01-22 16:10:16,18.0889740,
2025-01-22 16:10:16,,10000.1558646
2025-01-22 16:13:36,,10000.1559904
2025-01-22 16:15:56,,10000.1559233
2025-01-22 16:18:16,,10000.1560001
2025-01-22 16:20:36,,10000.1560522
2025-01-22 16:22:56,,10000.1558919
2025-01-22 16:25:16,,10000.1560287
2025-01-22 16:27:36,,10000.1559995
2025-01-22 16:29:57,,10000.1559745
2025-01-22 16:32:17,,10000.1559925
2025-01-22 16:34:37,,10000.1559946
2025-01-22 16:36:57,,10000.1559500
2025-01-22 16:39:17,,10000.1561039
2025-01-22 16:41:37,,10000.1560563
2025-01-22 16:43:57,,10000.1561318
2025-01-22 16:46:17,,10000.1561589
2025-01-22 16:48:37,,10000.1561804
2025-01-22 16:50:58,,10000.1560452
2025-01-22 16:53:18,,10000.1561172
2025-01-22 16:55:38,,10000.1560811
2025-01-22 16:58:24,18.2001050,
2025-01-22 16:58:24,,10000.1561638
2025-01-22 17:01:44,,10000.1561469
2025-01-22 17:04:05,,10000.1561515
2025-01-22 17:06:24,,10000.1560570
2025-01-22 17:08:45,,10000.1560537
2025-01-22 17:11:05,,10000.1560796
2025-01-22 17:13:25,,10000.1562259
2025-01-22 17:15:46,,10000.1561808
2025-01-22 17:18:06,,10000.1560571
2025-01-22 17:20:27,,10000.1561763
2025-01-22 17:22:48,,10000.1561170
2025-01-22 17:25:09,,10000.1561008
2025-01-22 17:27:29,,10000.1562289
2025-01-22 17:29:50,,10000.1562541
2025-01-22 17:32:10,,10000.1562995
2025-01-22 17:34:30,,10000.1561373
2025-01-22 17:36:51,,10000.1562021
2025-01-22 17:39:13,,10000.1562803
2025-01-22 17:41:34,,10000.1562553
2025-01-22 17:43:55,,10000.1561967
2025-01-22 17:46:41,18.3069730,
2025-01-22 17:46:41,,10000.1562344
2025-01-22 17:50:02,,10000.1562613
2025-01-22 17:52:22,,10000.1562593
2025-01-22 17:54:49,,10000.1562322
2025-01-22 17:57:11,,10000.1562696
2025-01-22 17:59:32,,10000.1563228
2025-01-22 18:01:53,,10000.1562489
2025-01-22 18:04:13,,10000.1561803
2025-01-22 18:06:33,,10000.1564056
2025-01-22 18:08:54,,10000.1562551
2025-01-22 18:11:14,,10000.1563408
2025-01-22 18:13:34,,10000.1563057
2025-01-22 18:15:54,,10000.1564909
2025-01-22 18:18:15,,10000.1564237
2025-01-22 18:20:35,,10000.1563640
2025-01-22 18:22:56,,10000.1562920
2025-01-22 18:25:16,,10000.1564233
2025-01-22 18:27:37,,10000.1564611
2025-01-22 18:29:57,,10000.1564140
2025-01-22 18:32:17,,10000.1563831
2025-01-22 18:35:05,18.4177110,
2025-01-22 18:35:05,,10000.1564982
2025-01-22 18:38:25,,10000.1563953
2025-01-22 18:40:46,,10000.1564086
2025-01-22 18:43:06,,10000.1565611
2025-01-22 18:45:26,,10000.1565337
2025-01-22 18:47:47,,10000.1564836
2025-01-22 18:50:07,,10000.1565137
2025-01-22 18:52:27,,10000.1565580
2025-01-22 18:54:48,,10000.1564946
2025-01-22 18:57:08,,10000.1564738
2025-01-22 18:59:29,,10000.1564909
2025-01-22 19:01:49,,10000.1565168
2025-01-22 19:04:10,,10000.1565449
2025-01-22 19:06:30,,10000.1565699
2025-01-22 19:08:51,,10000.1565404
2025-01-22 19:11:11,,10000.1565698
2025-01-22 19:13:31,,10000.1565478
2025-01-22 19:15:51,,10000.1566278
2025-01-22 19:18:11,,10000.1564122
2025-01-22 19:20:31,,10000.1564936
2025-01-22 19:23:19,18.5219370,
2025-01-22 19:23:19,,10000.1563911
2025-01-22 19:26:40,,10000.1565802
2025-01-22 19:29:01,,10000.1566099
2025-01-22 19:31:21,,10000.1564376
2025-01-22 19:33:42,,10000.1565173
2025-01-22 19:36:03,,10000.1565238
2025-01-22 19:38:23,,10000.1564619
2025-01-22 19:40:43,,10000.1566080
2025-01-22 19:43:04,,10000.1564846
2025-01-22 19:45:25,,10000.1566018
2025-01-22 19:47:45,,10000.1565163
2025-01-22 19:50:05,,10000.1566280
2025-01-22 19:52:27,,10000.1566155
2025-01-22 19:54:47,,10000.1566184
2025-01-22 19:57:08,,10000.1565719
2025-01-22 19:59:28,,10000.1565580
2025-01-22 20:01:49,,10000.1566936
2025-01-22 20:04:11,,10000.1567044
2025-01-22 20:06:31,,10000.1566551
2025-01-22 20:08:52,,10000.1566456
2025-01-22 20:11:39,18.6316440,
2025-01-22 20:11:39,,10000.1567059
2025-01-22 20:14:59,,10000.1567763
2025-01-22 20:17:20,,10000.1566892
2025-01-22 20:19:40,,10000.1567003
2025-01-22 20:22:01,,10000.1567724
2025-01-22 20:24:21,,10000.1567826
2025-01-22 20:26:42,,10000.1566573
2025-01-22 20:29:01,,10000.1567566
2025-01-22 20:31:22,,10000.1567182
2025-01-22 20:33:42,,10000.1567740
2025-01-22 20:36:02,,10000.1566467
2025-01-22 20:38:22,,10000.1567424
2025-01-22 20:40:43,,10000.1567548
2025-01-22 20:43:04,,10000.1567980
2025-01-22 20:45:24,,10000.1567165
2025-01-22 20:47:45,,10000.1566690
2025-01-22 20:50:05,,10000.1569147
2025-01-22 20:52:27,,10000.1567316
2025-01-22 20:54:48,,10000.1567936
2025-01-22 20:57:07,,10000.1568193
2025-01-22 20:59:55,18.7444170,
2025-01-22 20:59:55,,10000.1568550
2025-01-22 21:03:16,,10000.1568663
2025-01-22 21:05:36,,10000.1568305
2025-01-22 21:07:56,,10000.1567966
2025-01-22 21:10:19,,10000.1569013
2025-01-22 21:12:40,,10000.1567456
2025-01-22 21:15:02,,10000.1568900
2025-01-22 21:17:24,,10000.1568317
2025-01-22 21:19:44,,10000.1569501
2025-01-22 21:22:04,,10000.1567441
2025-01-22 21:24:26,,10000.1568629
2025-01-22 21:26:47,,10000.1569125
2025-01-22 21:29:08,,10000.1569259
2025-01-22 21:31:28,,10000.1569872
2025-01-22 21:33:49,,10000.1569171
2025-01-22 21:36:10,,10000.1570273
2025-01-22 21:38:32,,10000.1569449
2025-01-22 21:40:52,,10000.1568803
2025-01-22 21:43:12,,10000.1568333
2025-01-22 21:45:33,,10000.1568914
2025-01-22 21:48:20,18.8422390,
2025-01-22 21:48:20,,10000.1569473
2025-01-22 21:51:40,,10000.1569065
2025-01-22 21:54:00,,10000.1569871
2025-01-22 21:56:21,,10000.1569111
2025-01-22 21:58:41,,10000.1567829
2025-01-22 22:01:02,,10000.1571371
2025-01-22 22:03:23,,10000.1569569
2025-01-22 22:05:44,,10000.1568873
2025-01-22 22:08:05,,10000.1569439
2025-01-22 22:10:27,,10000.1569935
2025-01-22 22:12:47,,10000.1570912
2025-01-22 22:15:09,,10000.1570093
2025-01-22 22:17:29,,10000.1570991
2025-01-22 22:19:50,,10000.1569793
2025-01-22 22:22:10,,10000.1570008
2025-01-22 22:24:31,,10000.1570899
2025-01-22 22:26:52,,10000.1569612
2025-01-22 22:29:12,,10000.1569901
2025-01-22 22:31:33,,10000.1569770
2025-01-22 22:33:53,,10000.1570416
2025-01-22 22:36:41,18.9474360,
2025-01-22 22:36:41,,10000.1570522
2025-01-22 22:40:02,,10000.1571009
2025-01-22 22:42:23,,10000.1570003
2025-01-22 22:44:43,,10000.1571103
2025-01-22 22:47:04,,10000.1569981
2025-01-22 22:49:25,,10000.1569883
2025-01-22 22:51:46,,10000.1570677
2025-01-22 22:54:07,,10000.1570472
2025-01-22 22:56:28,,10000.1570268
2025-01-22 22:58:48,,10000.1571054
2025-01-22 23:01:09,,10000.1570823
2025-01-22 23:03:29,,10000.1569933
2025-01-22 23:05:50,,10000.1571406
2025-01-22 23:08:10,,10000.1570972
2025-01-22 23:10:32,,10000.1572621
2025-01-22 23:12:52,,10000.1571140
2025-01-22 23:15:11,,10000.1571895
2025-01-22 23:17:33,,10000.1570484
2025-01-22 23:19:54,,10000.1571147
2025-01-22 23:22:15,,10000.1572150
2025-01-22 23:25:03,19.0473320,
2025-01-22 23:25:03,,10000.1570976
2025-01-22 23:28:24,,10000.1571479
2025-01-22 23:30:45,,10000.1571775
2025-01-22 23:33:05,,10000.1571382
2025-01-22 23:35:25,,10000.1572481
2025-01-22 23:37:46,,10000.1570721
2025-01-22 23:40:06,,10000.1571437
2025-01-22 23:42:27,,10000.1571065
2025-01-22 23:44:48,,10000.1572107
2025-01-22 23:47:09,,10000.1571011
2025-01-22 23:49:29,,10000.1571243
2025-01-22 23:51:50,,10000.1572469
2025-01-22 23:54:10,,10000.1570629
2025-01-22 23:56:31,,10000.1572884
2025-01-22 23:58:51,,10000.1572477
2025-01-23 00:01:11,,10000.1573236
2025-01-23 00:03:32,,10000.1572981
2025-01-23 00:05:52,,10000.1572826
2025-01-23 00:08:12,,10000.1572076
2025-01-23 00:10:33,,10000.1573126
2025-01-23 00:13:21,19.1521930,
2025-01-23 00:13:21,,10000.1572304
2025-01-23 00:16:41,,10000.1572829
2025-01-23 00:19:02,,10000.1573276
2025-01-23 00:21:23,,10000.1572049
2025-01-23 00:23:44,,10000.1572596
2025-01-23 00:26:05,,10000.1572756
2025-01-23 00:28:25,,10000.1573714
2025-01-23 00:30:45,,10000.1573504
2025-01-23 00:33:06,,10000.1573065
2025-01-23 00:35:26,,10000.1573466
2025-01-23 00:37:46,,10000.1573886
2025-01-23 00:40:07,,10000.1572752
2025-01-23 00:42:28,,10000.1573901
2025-01-23 00:44:48,,10000.1573175
2025-01-23 00:47:09,,10000.1572506
2025-01-23 00:49:29,,10000.1573225
2025-01-23 00:51:49,,10000.1572183
2025-01-23 00:54:09,,10000.1574035
2025-01-23 00:56:30,,10000.1573855
2025-01-23 00:58:50,,10000.1573770
2025-01-23 01:01:37,19.2497770,
2025-01-23 01:01:37,,10000.1572743
2025-01-23 01:04:57,,10000.1574191
2025-01-23 01:07:17,,10000.1574006
2025-01-23 01:09:38,,10000.1574130
2025-01-23 01:11:59,,10000.1573165
2025-01-23 01:14:19,,10000.1573611
2025-01-23 01:16:39,,10000.1574620
2025-01-23 01:18:59,,10000.1573916
2025-01-23 01:21:20,,10000.1573827
2025-01-23 01:23:40,,10000.1573119
2025-01-23 01:26:02,,10000.1574628
2025-01-23 01:28:22,,10000.1573644
2025-01-23 01:30:42,,10000.1575294
2025-01-23 01:33:02,,10000.1574959
2025-01-23 01:35:23,,10000.1574238
2025-01-23 01:37:43,,10000.1574989
2025-01-23 01:40:03,,10000.1575032
2025-01-23 01:42:23,,10000.1574266
2025-01-23 01:44:43,,10000.1574593
2025-01-23 01:47:04,,10000.1575415
2025-01-23 01:49:51,19.3577750,
2025-01-23 01:49:51,,10000.1574496
2025-01-23 01:53:11,,10000.1574754
2025-01-23 01:55:32,,10000.1574961
2025-01-23 01:57:51,,10000.1575346
2025-01-23 02:00:12,,10000.1575190
2025-01-23 02:02:32,,10000.1575015
2025-01-23 02:04:52,,10000.1574668
2025-01-23 02:07:12,,10000.1575066
2025-01-23 02:09:33,,10000.1575350
2025-01-23 02:11:53,,10000.1576340
2025-01-23 02:14:13,,10000.1575114
2025-01-23 02:16:33,,10000.1574712
2025-01-23 02:18:54,,10000.1576617
2025-01-23 02:21:14,,10000.1575274
2025-01-23 02:23:34,,10000.1575535
2025-01-23 02:25:54,,10000.1575260
2025-01-23 02:28:14,,10000.1575799
2025-01-23 02:30:35,,10000.1576091
2025-01-23 02:32:55,,10000.1576344
2025-01-23 02:35:15,,10000.1576541
2025-01-23 02:38:02,19.4581700,
2025-01-23 02:38:02,,10000.1575681
2025-01-23 02:41:22,,10000.1575812
2025-01-23 02:43:42,,10000.1575257
2025-01-23 02:46:02,,10000.1575726
2025-01-23 02:48:23,,10000.1575823
2025-01-23 02:50:43,,10000.1575324
2025-01-23 02:53:03,,10000.1575653
2025-01-23 02:55:23,,10000.1575909
2025-01-23 02:57:43,,10000.1575628
2025-01-23 03:00:03,,10000.1576051
2025-01-23 03:02:24,,10000.1577618
2025-01-23 03:04:44,,10000.1577337
2025-01-23 03:07:04,,10000.1575583
2025-01-23 03:09:24,,10000.1577083
2025-01-23 03:11:45,,10000.1575930
2025-01-23 03:14:05,,10000.1576069
2025-01-23 03:16:25,,10000.1576242
2025-01-23 03:18:46,,10000.1575089
2025-01-23 03:21:06,,10000.1575893
2025-01-23 03:23:27,,10000.1576941
2025-01-23 03:26:15,19.5631800,
2025-01-23 03:26:15,,10000.1577160
2025-01-23 03:29:36,,10000.1577020
2025-01-23 03:31:56,,10000.1576637
2025-01-23 03:34:16,,10000.1578018
2025-01-23 03:36:36,,10000.1576818
2025-01-23 03:38:57,,10000.1577434
2025-01-23 03:41:17,,10000.1576260
2025-01-23 03:43:37,,10000.1575901
2025-01-23 03:45:58,,10000.1576752
2025-01-23 03:48:18,,10000.1577409
2025-01-23 03:50:38,,10000.1577246
2025-01-23 03:52:59,,10000.1577046
2025-01-23 03:55:19,,10000.1576566
2025-01-23 03:57:39,,10000.1577235
2025-01-23 04:00:00,,10000.1578315
2025-01-23 04:02:20,,10000.1577943
2025-01-23 04:04:41,,10000.1577450
2025-01-23 04:07:02,,10000.1577259
2025-01-23 04:09:22,,10000.1577277
2025-01-23 04:11:43,,10000.1577057
2025-01-23 04:14:30,19.6695470,
2025-01-23 04:14:30,,10000.1577015
2025-01-23 04:17:50,,10000.1577594
2025-01-23 04:20:11,,10000.1577398
2025-01-23 04:22:31,,10000.1578279
2025-01-23 04:24:51,,10000.1577947
2025-01-23 04:27:11,,10000.1577915
2025-01-23 04:29:32,,10000.1578349
2025-01-23 04:31:52,,10000.1578531
2025-01-23 04:34:12,,10000.1577698
2025-01-23 04:36:33,,10000.1578568
2025-01-23 04:38:53,,10000.1578083
2025-01-23 04:41:13,,10000.1577376
2025-01-23 04:43:34,,10000.1577415
2025-01-23 04:45:54,,10000.1578030
2025-01-23 04:48:15,,10000.1578741
2025-01-23 04:50:35,,10000.1578257
2025-01-23 04:52:56,,10000.1577867
2025-01-23 04:55:16,,10000.1577945
2025-01-23 04:57:36,,10000.1578626
2025-01-23 04:59:56,,10000.1577660
2025-01-23 05:02:43,19.7813640,
2025-01-23 05:02:43,,10000.1579003
2025-01-23 05:06:03,,10000.1578250
2025-01-23 05:08:24,,10000.1577269
2025-01-23 05:10:44,,10000.1578678
2025-01-23 05:13:04,,10000.1578142
2025-01-23 05:15:32,,10000.1579028
2025-01-23 05:17:53,,10000.1579269
2025-01-23 05:20:12,,10000.1577934
2025-01-23 05:22:32,,10000.1578886
2025-01-23 05:24:52,,10000.1578874
2025-01-23 05:27:13,,10000.1579337
2025-01-23 05:29:33,,10000.1578828
2025-01-23 05:31:54,,10000.1579644
2025-01-23 05:34:14,,10000.1579589
2025-01-23 05:36:34,,10000.1578472
2025-01-23 05:38:55,,10000.1578691
2025-01-23 05:41:15,,10000.1579095
2025-01-23 05:43:35,,10000.1578616
2025-01-23 05:45:57,,10000.1578293
2025-01-23 05:48:17,,10000.1578769
2025-01-23 05:51:04,19.8988470,
2025-01-23 05:51:04,,10000.1579161
2025-01-23 05:54:25,,10000.1580450
2025-01-23 05:56:46,,10000.1578393
2025-01-23 05:59:07,,10000.1578195
2025-01-23 06:01:29,,10000.1578886
2025-01-23 06:03:49,,10000.1579605
2025-01-23 06:06:09,,10000.1579819
2025-01-23 06:08:30,,10000.1580267
2025-01-23 06:10:51,,10000.1579474
2025-01-23 06:13:12,,10000.1579090
2025-01-23 06:15:32,,10000.1578749
2025-01-23 06:17:52,,10000.1578681
2025-01-23 06:20:13,,10000.1578960
2025-01-23 06:22:34,,10000.1579979
2025-01-23 06:24:54,,10000.1579866
2025-01-23 06:27:15,,10000.1579950
2025-01-23 06:29:36,,10000.1579844
2025-01-23 06:31:56,,10000.1580340
2025-01-23 06:34:16,,10000.1580640
2025-01-23 06:36:37,,10000.1580954
2025-01-23 06:39:24,20.0136300,
2025-01-23 06:39:24,,10000.1579350
2025-01-23 06:42:44,,10000.1580165
2025-01-23 06:45:04,,10000.1579835
2025-01-23 06:47:25,,10000.1580026
2025-01-23 06:49:45,,10000.1580057
2025-01-23 06:52:06,,10000.1581116
2025-01-23 06:54:26,,10000.1580785
2025-01-23 06:56:48,,10000.1580954
2025-01-23 06:59:08,,10000.1581163
2025-01-23 07:01:28,,10000.1580686
2025-01-23 07:03:49,,10000.1581248
2025-01-23 07:06:09,,10000.1580437
2025-01-23 07:08:30,,10000.1580771
2025-01-23 07:10:50,,10000.1580641
2025-01-23 07:13:11,,10000.1580434
2025-01-23 07:15:32,,10000.1580780
2025-01-23 07:17:53,,10000.1581271
2025-01-23 07:20:14,,10000.1581550
2025-01-23 07:22:34,,10000.1582118
2025-01-23 07:24:54,,10000.1580333
2025-01-23 07:27:41,20.1309600,
2025-01-23 07:27:41,,10000.1580391
2025-01-23 07:31:02,,10000.1580956
2025-01-23 07:33:22,,10000.1581055
2025-01-23 07:35:43,,10000.1582462
2025-01-23 07:38:04,,10000.1581810
2025-01-23 07:40:24,,10000.1581864
2025-01-23 07:42:44,,10000.1581504
2025-01-23 07:45:05,,10000.1581613
2025-01-23 07:47:25,,10000.1580792
2025-01-23 07:49:45,,10000.1582131
2025-01-23 07:52:05,,10000.1582040
2025-01-23 07:54:25,,10000.1581117
2025-01-23 07:56:45,,10000.1581865
2025-01-23 07:59:06,,10000.1581622
2025-01-23 08:01:26,,10000.1582775
2025-01-23 08:03:48,,10000.1581788
2025-01-23 08:06:08,,10000.1582525
2025-01-23 08:08:28,,10000.1582241
2025-01-23 08:10:49,,10000.1582069
2025-01-23 08:13:10,,10000.1582600
2025-01-23 08:15:57,20.2450100,
2025-01-23 08:15:57,,10000.1583312
2025-01-23 08:19:17,,10000.1582697
2025-01-23 08:21:38,,10000.1582853
2025-01-23 08:23:58,,10000.1582484
2025-01-23 08:26:19,,10000.1583136
2025-01-23 08:28:39,,10000.1583009
2025-01-23 08:31:00,,10000.1582228
2025-01-23 08:33:20,,10000.1583304
2025-01-23 08:35:41,,10000.1582338
2025-01-23 08:38:02,,10000.1583743
2025-01-23 08:40:22,,10000.1583676
2025-01-23 08:42:43,,10000.1582848
2025-01-23 08:45:02,,10000.1583892
2025-01-23 08:47:23,,10000.1583104
2025-01-23 08:49:43,,10000.1583061
2025-01-23 08:52:04,,10000.1583514
2025-01-23 08:54:25,,10000.1583208
2025-01-23 08:56:46,,10000.1582413
2025-01-23 08:59:08,,10000.1583331
2025-01-23 09:01:29,,10000.1582736
2025-01-23 09:04:16,20.3593500,
2025-01-23 09:04:16,,10000.1583300
2025-01-23 09:07:37,,10000.1583872
2025-01-23 09:09:57,,10000.1584616
2025-01-23 09:12:18,,10000.1583733
2025-01-23 09:14:38,,10000.1584219
2025-01-23 09:16:59,,10000.1582870
2025-01-23 09:19:19,,10000.1584718
2025-01-23 09:21:39,,10000.1584731
2025-01-23 09:23:59,,10000.1584376
2025-01-23 09:26:19,,10000.1584203
2025-01-23 09:28:40,,10000.1583818
2025-01-23 09:31:01,,10000.1583799
2025-01-23 09:33:22,,10000.1584502
2025-01-23 09:35:42,,10000.1584104
2025-01-23 09:38:02,,10000.1584658
2025-01-23 09:40:22,,10000.1584617
2025-01-23 09:42:43,,10000.1585274
2025-01-23 09:45:03,,10000.1584507
2025-01-23 09:47:24,,10000.1584157
2025-01-23 09:49:45,,10000.1583578
2025-01-23 09:52:33,20.4749500,
2025-01-23 09:52:33,,10000.1585009
2025-01-23 09:55:55,,10000.1584746
2025-01-23 09:58:15,,10000.1585379
2025-01-23 10:00:36,,10000.1585198
2025-01-23 10:02:56,,10000.1584747
2025-01-23 10:05:17,,10000.1585202
2025-01-23 10:07:37,,10000.1584334
2025-01-23 10:09:58,,10000.1584332
2025-01-23 10:12:19,,10000.1584398
2025-01-23 10:14:39,,10000.1584847
2025-01-23 10:17:00,,10000.1584974
2025-01-23 10:19:21,,10000.1584932
2025-01-23 10:21:41,,10000.1584944
2025-01-23 10:24:01,,10000.1585902
2025-01-23 10:26:21,,10000.1584809
2025-01-23 10:28:42,,10000.1583913
2025-01-23 10:31:02,,10000.1585387
2025-01-23 10:33:23,,10000.1584579
2025-01-23 10:35:43,,10000.1585677
2025-01-23 10:38:03,,10000.1584398
2025-01-23 10:40:50,20.5874100,
2025-01-23 10:40:50,,10000.1585160
2025-01-23 10:44:12,,10000.1584532
2025-01-23 10:46:32,,10000.1585879
2025-01-23 10:48:52,,10000.1585062
2025-01-23 10:51:14,,10000.1584758
2025-01-23 10:53:34,,10000.1585381
2025-01-23 10:55:56,,10000.1586356
2025-01-23 10:58:16,,10000.1585448
2025-01-23 11:00:37,,10000.1585866
2025-01-23 11:02:57,,10000.1584878
2025-01-23 11:05:18,,10000.1585586
2025-01-23 11:07:39,,10000.1585203
2025-01-23 11:10:00,,10000.1586009
2025-01-23 11:12:20,,10000.1585562
2025-01-23 11:14:40,,10000.1586091
2025-01-23 11:17:01,,10000.1586661
2025-01-23 11:19:22,,10000.1585612
2025-01-23 11:21:42,,10000.1586838
2025-01-23 11:24:03,,10000.1586119
2025-01-23 11:26:24,,10000.1586504
2025-01-23 11:29:11,20.7037200,
2025-01-23 11:29:11,,10000.1586135
2025-01-23 11:32:31,,10000.1586485
2025-01-23 11:34:52,,10000.1586536
2025-01-23 11:37:12,,10000.1586465
2025-01-23 11:39:32,,10000.1586400
2025-01-23 11:41:52,,10000.1584914
2025-01-23 11:44:13,,10000.1585856
2025-01-23 11:46:33,,10000.1586774
2025-01-23 11:48:53,,10000.1586245
2025-01-23 11:51:14,,10000.1586088
2025-01-23 11:53:34,,10000.1586572
2025-01-23 11:55:54,,10000.1587383
2025-01-23 11:58:15,,10000.1587236
2025-01-23 12:00:35,,10000.1586665
2025-01-23 12:02:56,,10000.1586829
2025-01-23 12:05:17,,10000.1586202
2025-01-23 12:07:36,,10000.1586259
2025-01-23 12:09:57,,10000.1588439
2025-01-23 12:12:18,,10000.1586570
2025-01-23 12:14:38,,10000.1586229
2025-01-23 12:17:25,20.8041000,
2025-01-23 12:17:25,,10000.1586541
2025-01-23 12:20:45,,10000.1586202
2025-01-23 12:23:06,,10000.1587493
2025-01-23 12:25:26,,10000.1586945
2025-01-23 12:27:46,,10000.1587594
2025-01-23 12:30:07,,10000.1587749
2025-01-23 12:32:27,,10000.1587192
2025-01-23 12:34:48,,10000.1588008
2025-01-23 12:37:09,,10000.1587297
2025-01-23 12:39:30,,10000.1586743
2025-01-23 12:41:50,,10000.1587079
2025-01-23 12:44:10,,10000.1588599
2025-01-23 12:46:38,,10000.1587045
2025-01-23 12:48:59,,10000.1587520
2025-01-23 12:51:20,,10000.1586403
2025-01-23 12:53:40,,10000.1587549
2025-01-23 12:56:01,,10000.1586678
2025-01-23 12:58:23,,10000.1586675
2025-01-23 13:00:44,,10000.1588180
2025-01-23 13:03:06,,10000.1587884
2025-01-23 13:05:53,20.9090900,
2025-01-23 13:05:53,,10000.1587335
2025-01-23 13:09:15,,10000.1587025
2025-01-23 13:11:36,,10000.1587675
2025-01-23 13:13:58,,10000.1587449
2025-01-23 13:16:21,,10000.1587274
2025-01-23 13:18:42,,10000.1588338
2025-01-23 13:21:03,,10000.1588778
2025-01-23 13:23:25,,10000.1587895
2025-01-23 13:25:47,,10000.1588398
2025-01-23 13:28:07,,10000.1587258
2025-01-23 13:30:28,,10000.1587918
2025-01-23 13:32:50,,10000.1588410
2025-01-23 13:35:11,,10000.1588014
2025-01-23 13:37:31,,10000.1590436
2025-01-23 13:39:51,,10000.1588660
2025-01-23 13:42:13,,10000.1589092
2025-01-23 13:44:34,,10000.1588083
2025-01-23 13:46:55,,10000.1588051
2025-01-23 13:49:16,,10000.1588228
2025-01-23 13:51:37,,10000.1588909
2025-01-23 13:54:23,21.0164300,
2025-01-23 13:54:23,,10000.1588763
2025-01-23 13:57:45,,10000.1589436
2025-01-23 14:00:06,,10000.1588827
2025-01-23 14:02:26,,10000.1588637
2025-01-23 14:04:47,,10000.1588722
2025-01-23 14:07:08,,10000.1588642
2025-01-23 14:09:29,,10000.1589815
2025-01-23 14:11:50,,10000.1589235
2025-01-23 14:14:10,,10000.1588064
2025-01-23 14:16:31,,10000.1589370
2025-01-23 14:18:52,,10000.1588867
2025-01-23 14:21:12,,10000.1589862
2025-01-23 14:23:33,,10000.1589171
2025-01-23 14:25:54,,10000.1589527
2025-01-23 14:28:14,,10000.1589152
2025-01-23 14:30:34,,10000.1588791
2025-01-23 14:32:55,,10000.1589083
2025-01-23 14:35:15,,10000.1588902
2025-01-23 14:37:36,,10000.1590093
2025-01-23 14:39:57,,10000.1590217
2025-01-23 14:42:45,21.1182900,
2025-01-23 14:42:45,,10000.1589974
2025-01-23 14:46:06,,10000.1590390
2025-01-23 14:48:27,,10000.1589783
2025-01-23 14:50:47,,10000.1589310
2025-01-23 14:53:07,,10000.1590559
2025-01-23 14:55:36,,10000.1589241
2025-01-23 14:57:57,,10000.1589568
2025-01-23 15:00:17,,10000.1590315
2025-01-23 15:02:37,,10000.1589132
2025-01-23 15:04:57,,10000.1589526
2025-01-23 15:07:19,,10000.1590233
2025-01-23 15:09:39,,10000.1590118
2025-01-23 15:12:07,,10000.1589866
2025-01-23 15:14:27,,10000.1590622
