"Time","Keysight 34420A Bridge_voltage","Well PT100 DUT_Temperature"
2025-08-08 18:02:35,1000.2242154,
2025-08-08 18:03:00,,21.7900391
2025-08-08 18:03:46,1000.2244454,
2025-08-08 18:04:00,,21.8144531
2025-08-08 18:04:56,1000.2243178,
2025-08-08 18:05:00,,21.8271484
2025-08-08 18:06:07,1000.2240337,
2025-08-08 18:07:00,,21.8300781
2025-08-08 18:07:18,1000.2228239,
2025-08-08 18:08:00,,21.8222656
2025-08-08 18:08:28,1000.2220927,
2025-08-08 18:09:00,,21.8017578
2025-08-08 18:09:38,1000.2211966,
2025-08-08 18:10:00,,21.7724609
2025-08-08 18:10:49,1000.2203426,
2025-08-08 18:11:00,,21.7343750
2025-08-08 18:11:59,1000.2198580,
2025-08-08 18:12:00,,21.6914063
2025-08-08 18:13:10,1000.2193556,
2025-08-08 18:14:00,,21.6464844
2025-08-08 18:14:20,1000.2186702,
2025-08-08 18:15:00,,21.6035156
2025-08-08 18:15:31,1000.2183620,
2025-08-08 18:16:00,,21.5654297
2025-08-08 18:16:42,1000.2182341,
2025-08-08 18:17:00,,21.5429688
2025-08-08 18:17:52,1000.2185867,
2025-08-08 18:18:00,,21.5351563
2025-08-08 18:19:02,1000.2192562,
2025-08-08 18:20:00,,21.5683594
2025-08-08 18:20:13,1000.2202461,
2025-08-08 18:21:00,,21.6132813
2025-08-08 18:21:23,1000.2212768,
2025-08-08 18:22:00,,21.6484375
2025-08-08 18:22:33,1000.2222512,
2025-08-08 18:23:00,,21.6787109
2025-08-08 18:23:43,1000.2225764,
2025-08-08 18:24:00,,21.7041016
2025-08-08 18:24:54,1000.2226814,
2025-08-08 18:25:00,,21.7216797
2025-08-08 18:26:04,1000.2224329,
2025-08-08 18:27:00,,21.7314453
2025-08-08 18:27:15,1000.2219127,
2025-08-08 18:28:00,,21.7294922
2025-08-08 18:28:26,1000.2215181,
2025-08-08 18:29:00,,21.7167969
2025-08-08 18:29:36,1000.2207804,
2025-08-08 18:30:00,,21.6884766
2025-08-08 18:30:46,1000.2200749,
2025-08-08 18:31:00,,21.6562500
2025-08-08 18:31:57,1000.2192117,
2025-08-08 18:32:00,,21.6181641
2025-08-08 18:33:07,1000.2185875,
2025-08-08 18:34:00,,21.5732422
2025-08-08 18:34:17,1000.2178003,
2025-08-08 18:35:00,,21.5302734
2025-08-08 18:35:27,1000.2172499,
2025-08-08 18:36:00,,21.4902344
2025-08-08 18:36:38,1000.2169200,
2025-08-08 18:37:00,,21.4570313
2025-08-08 18:37:48,1000.2168742,
2025-08-08 18:38:00,,21.4394531
2025-08-08 18:38:59,1000.2168015,
2025-08-08 18:39:00,,21.4394531
2025-08-08 18:40:10,1000.2175236,
2025-08-08 18:41:00,,21.4775391
2025-08-08 18:41:20,1000.2185873,
2025-08-08 18:42:00,,21.5205078
2025-08-08 18:42:30,1000.2198642,
2025-08-08 18:43:00,,21.5556641
2025-08-08 18:43:41,1000.2208341,
2025-08-08 18:44:00,,21.5859375
2025-08-08 18:44:52,1000.2210666,
2025-08-08 18:45:00,,21.6083984
2025-08-08 18:46:02,1000.2210802,
2025-08-08 18:47:00,,21.6259766
2025-08-08 18:47:13,1000.2209126,
2025-08-08 18:48:00,,21.6308594
2025-08-08 18:48:24,1000.2204116,
2025-08-08 18:49:00,,21.6259766
2025-08-08 18:49:34,1000.2197141,
2025-08-08 18:50:00,,21.6083984
2025-08-08 18:50:45,1000.2188497,
2025-08-08 18:51:00,,21.5800781
2025-08-08 18:51:56,1000.2183728,
2025-08-08 18:52:00,,21.5478516
2025-08-08 18:53:07,1000.2174664,
2025-08-08 18:54:00,,21.5078125
2025-08-08 18:54:17,1000.2167940,
2025-08-08 18:55:00,,21.4648438
2025-08-08 18:55:27,1000.2159404,
2025-08-08 18:56:00,,21.4189453
2025-08-08 18:56:38,1000.2151529,
2025-08-08 18:57:00,,21.3818359
2025-08-08 18:57:48,1000.2148495,
2025-08-08 18:58:00,,21.3515625
2025-08-08 18:58:59,1000.2149251,
2025-08-08 18:59:00,,21.3359375
2025-08-08 19:00:10,1000.2153642,
2025-08-08 19:01:00,,21.3408203
2025-08-08 19:01:20,1000.2161951,
2025-08-08 19:02:00,,21.3789063
2025-08-08 19:02:30,1000.2172342,
2025-08-08 19:03:00,,21.4218750
2025-08-08 19:03:40,1000.2187170,
2025-08-08 19:04:00,,21.4570313
2025-08-08 19:04:51,1000.2191039,
2025-08-08 19:05:00,,21.4843750
2025-08-08 19:06:02,1000.2192989,
2025-08-08 19:07:00,,21.5078125
2025-08-08 19:07:13,1000.2193025,
2025-08-08 19:08:00,,21.5224609
2025-08-08 19:08:23,1000.2189960,
2025-08-08 19:09:00,,21.5253906
2025-08-08 19:09:34,1000.2185041,
2025-08-08 19:10:00,,21.5175781
2025-08-08 19:10:44,1000.2177939,
2025-08-08 19:11:00,,21.5029297
2025-08-08 19:11:54,1000.2170818,
2025-08-08 19:12:00,,21.4746094
2025-08-08 19:13:05,1000.2162404,
2025-08-08 19:14:00,,21.4423828
2025-08-08 19:14:15,1000.2155013,
2025-08-08 19:15:00,,21.4013672
2025-08-08 19:15:25,1000.2148748,
2025-08-08 19:16:00,,21.3583984
2025-08-08 19:16:35,1000.2142331,
2025-08-08 19:17:00,,21.3164063
2025-08-08 19:17:46,1000.2136701,
2025-08-08 19:18:00,,21.2783203
2025-08-08 19:18:57,1000.2133956,
2025-08-08 19:19:00,,21.2509766
2025-08-08 19:20:07,1000.2134866,
2025-08-08 19:21:00,,21.2333984
2025-08-08 19:21:18,1000.2139497,
2025-08-08 19:22:00,,21.2382813
2025-08-08 19:22:28,1000.2146810,
2025-08-08 19:23:00,,21.2734375
2025-08-08 19:23:39,1000.2156908,
2025-08-08 19:24:00,,21.3183594
2025-08-08 19:24:50,1000.2165853,
2025-08-08 19:25:00,,21.3515625
2025-08-08 19:26:00,1000.2176182,
2025-08-08 19:27:00,,21.3789063
2025-08-08 19:27:11,1000.2177665,
2025-08-08 19:28:00,,21.4013672
2025-08-08 19:28:22,1000.2177615,
2025-08-08 19:29:00,,21.4169922
2025-08-08 19:29:32,1000.2174674,
2025-08-08 19:30:00,,21.4218750
2025-08-08 19:30:43,1000.2169558,
2025-08-08 19:31:00,,21.4140625
2025-08-08 19:31:53,1000.2163189,
2025-08-08 19:32:00,,21.3964844
2025-08-08 19:33:04,1000.2156271,
2025-08-08 19:34:00,,21.3691406
2025-08-08 19:34:15,1000.2148185,
2025-08-08 19:35:00,,21.3359375
2025-08-08 19:35:26,1000.2140719,
2025-08-08 19:36:00,,21.2988281
2025-08-08 19:36:57,1000.2133803,
2025-08-08 19:37:00,,21.2480469
2025-08-08 19:38:08,1000.2125053,
2025-08-08 19:39:00,,21.2031250
2025-08-08 19:39:19,1000.2120264,
2025-08-08 19:40:00,,21.1650391
2025-08-08 19:40:30,1000.2118093,
2025-08-08 19:41:00,,21.1396484
2025-08-08 19:41:41,1000.2119661,
2025-08-08 19:42:00,,21.1298828
2025-08-08 19:42:51,1000.2125122,
2025-08-08 19:43:00,,21.1367188
2025-08-08 19:44:01,1000.2133464,
2025-08-08 19:45:00,,21.1796875
2025-08-08 19:45:12,1000.2142579,
2025-08-08 19:46:00,,21.2207031
2025-08-08 19:46:22,1000.2151011,
2025-08-08 19:47:00,,21.2529297
2025-08-08 19:47:33,1000.2161135,
2025-08-08 19:48:00,,21.2812500
2025-08-08 19:48:44,1000.2163041,
2025-08-08 19:49:00,,21.3007813
2025-08-08 19:49:54,1000.2162021,
2025-08-08 19:50:00,,21.3134766
2025-08-08 19:51:05,1000.2158994,
2025-08-08 19:52:00,,21.3183594
2025-08-08 19:52:15,1000.2153512,
2025-08-08 19:53:00,,21.3085938
2025-08-08 19:53:26,1000.2146894,
2025-08-08 19:54:00,,21.2910156
2025-08-08 19:54:36,1000.2139682,
2025-08-08 19:55:00,,21.2626953
2025-08-08 19:55:46,1000.2132454,
2025-08-08 19:56:00,,21.2304688
2025-08-08 19:56:56,1000.2124888,
2025-08-08 19:57:00,,21.1923828
2025-08-08 19:58:07,1000.2118163,
2025-08-08 19:59:00,,21.1494141
2025-08-08 19:59:18,1000.2111010,
2025-08-08 20:00:00,,21.1093750
2025-08-08 20:00:29,1000.2105745,
2025-08-08 20:01:00,,21.0712891
2025-08-08 20:01:39,1000.2103055,
2025-08-08 20:02:00,,21.0439453
2025-08-08 20:02:50,1000.2102580,
2025-08-08 20:03:00,,21.0292969
2025-08-08 20:04:00,1000.2106250,
2025-08-08 20:05:00,,21.0292969
2025-08-08 20:05:11,1000.2113839,
2025-08-08 20:06:00,,21.0566406
2025-08-08 20:06:21,1000.2122905,
2025-08-08 20:07:00,,21.0966797
2025-08-08 20:07:32,1000.2132465,
2025-08-08 20:08:00,,21.1298828
2025-08-08 20:08:42,1000.2143313,
2025-08-08 20:09:00,,21.1601563
2025-08-08 20:09:53,1000.2144819,
2025-08-08 20:10:00,,21.1826172
2025-08-08 20:11:03,1000.2145180,
2025-08-08 20:12:00,,21.2031250
2025-08-08 20:12:14,1000.2143514,
2025-08-08 20:13:00,,21.2099609
2025-08-08 20:13:25,1000.2138632,
2025-08-08 20:14:00,,21.2050781
2025-08-08 20:14:35,1000.2133140,
2025-08-08 20:15:00,,21.1904297
2025-08-08 20:15:46,1000.2126237,
2025-08-08 20:16:00,,21.1699219
2025-08-08 20:16:57,1000.2119074,
2025-08-08 20:17:00,,21.1396484
2025-08-08 20:18:08,1000.2111698,
2025-08-08 20:19:00,,21.1044922
2025-08-08 20:19:18,1000.2105189,
2025-08-08 20:20:00,,21.0664063
2025-08-08 20:20:29,1000.2098845,
2025-08-08 20:21:00,,21.0234375
2025-08-08 20:21:40,1000.2092429,
2025-08-08 20:22:00,,20.9863281
2025-08-08 20:22:50,1000.2087825,
2025-08-08 20:23:00,,20.9531250
2025-08-08 20:24:00,1000.2086086,
2025-08-08 20:25:00,,20.9306641
2025-08-08 20:25:11,1000.2087229,
2025-08-08 20:26:00,,20.9208984
2025-08-08 20:26:22,1000.2092626,
2025-08-08 20:27:00,,20.9306641
2025-08-08 20:27:32,1000.2100295,
2025-08-08 20:28:00,,20.9638672
2025-08-08 20:28:43,1000.2109594,
2025-08-08 20:29:00,,21.0009766
2025-08-08 20:29:53,1000.2121812,
2025-08-08 20:30:00,,21.0312500
2025-08-08 20:31:04,1000.2127216,
2025-08-08 20:32:00,,21.0595703
2025-08-08 20:32:14,1000.2128563,
2025-08-08 20:33:00,,21.0820313
2025-08-08 20:33:25,1000.2128126,
2025-08-08 20:34:00,,21.0996094
2025-08-08 20:34:35,1000.2125007,
2025-08-08 20:35:00,,21.1015625
2025-08-08 20:35:45,1000.2120306,
2025-08-08 20:36:00,,21.0966797
2025-08-08 20:36:56,1000.2114105,
2025-08-08 20:37:00,,21.0791016
2025-08-08 20:38:07,1000.2107857,
2025-08-08 20:39:00,,21.0537109
2025-08-08 20:39:17,1000.2100080,
2025-08-08 20:40:00,,21.0263672
2025-08-08 20:40:28,1000.2093483,
2025-08-08 20:41:00,,20.9912109
2025-08-08 20:41:38,1000.2086775,
2025-08-08 20:42:00,,20.9531250
2025-08-08 20:42:48,1000.2080464,
2025-08-08 20:43:00,,20.9130859
2025-08-08 20:43:59,1000.2073897,
2025-08-08 20:44:00,,20.8750000
2025-08-08 20:45:10,1000.2069590,
2025-08-08 20:46:00,,20.8447266
2025-08-08 20:46:20,1000.2068854,
2025-08-08 20:47:00,,20.8222656
2025-08-08 20:47:31,1000.2069126,
2025-08-08 20:48:00,,20.8144531
2025-08-08 20:48:42,1000.2074094,
2025-08-08 20:49:00,,20.8251953
2025-08-08 20:49:53,1000.2081456,
2025-08-08 20:50:00,,20.8525391
2025-08-08 20:51:03,1000.2090480,
2025-08-08 20:52:00,,20.8876953
2025-08-08 20:52:14,1000.2096893,
2025-08-08 20:53:00,,20.9208984
2025-08-08 20:53:24,1000.2106083,
2025-08-08 20:54:00,,20.9482422
2025-08-08 20:54:35,1000.2107600,
2025-08-08 20:55:00,,20.9707031
2025-08-08 20:55:45,1000.2107229,
2025-08-08 20:56:00,,20.9863281
2025-08-08 20:56:56,1000.2104537,
2025-08-08 20:57:00,,20.9912109
2025-08-08 20:58:07,1000.2099781,
2025-08-08 20:59:00,,20.9833984
2025-08-08 20:59:17,1000.2093987,
2025-08-08 21:00:00,,20.9687500
2025-08-08 21:00:28,1000.2087970,
2025-08-08 21:01:00,,20.9453125
2025-08-08 21:01:38,1000.2081544,
2025-08-08 21:02:00,,20.9130859
2025-08-08 21:02:49,1000.2074983,
2025-08-08 21:03:00,,20.8798828
2025-08-08 21:04:00,1000.2068180,
2025-08-08 21:05:00,,20.8427734
2025-08-08 21:05:10,1000.2060624,
2025-08-08 21:06:00,,20.8017578
2025-08-08 21:06:20,1000.2054687,
2025-08-08 21:07:00,,20.7646484
2025-08-08 21:07:31,1000.2049591,
2025-08-08 21:08:00,,20.7343750
2025-08-08 21:08:42,1000.2047160,
2025-08-08 21:09:00,,20.7119141
2025-08-08 21:09:52,1000.2048353,
2025-08-08 21:10:00,,20.7041016
2025-08-08 21:11:03,1000.2053732,
2025-08-08 21:12:00,,20.7119141
2025-08-08 21:12:13,1000.2060769,
2025-08-08 21:13:00,,20.7392578
2025-08-08 21:13:24,1000.2068839,
2025-08-08 21:14:00,,20.7744141
2025-08-08 21:14:34,1000.2076116,
2025-08-08 21:15:00,,20.8046875
2025-08-08 21:15:44,1000.2084792,
2025-08-08 21:16:00,,20.8349609
2025-08-08 21:16:55,1000.2086539,
2025-08-08 21:17:00,,20.8574219
2025-08-08 21:18:06,1000.2086231,
2025-08-08 21:19:00,,20.8750000
2025-08-08 21:19:17,1000.2083309,
2025-08-08 21:20:00,,20.8798828
2025-08-08 21:20:27,1000.2079522,
2025-08-08 21:21:00,,20.8730469
2025-08-08 21:21:38,1000.2073618,
2025-08-08 21:22:00,,20.8603516
2025-08-08 21:22:48,1000.2066810,
2025-08-08 21:23:00,,20.8349609
2025-08-08 21:23:58,1000.2059991,
2025-08-08 21:24:00,,20.8046875
2025-08-08 21:25:09,1000.2055506,
2025-08-08 21:26:00,,20.7714844
2025-08-08 21:26:19,1000.2047947,
2025-08-08 21:27:00,,20.7343750
2025-08-08 21:27:30,1000.2040085,
2025-08-08 21:28:00,,20.6962891
2025-08-08 21:28:40,1000.2034211,
2025-08-08 21:29:00,,20.6582031
2025-08-08 21:29:50,1000.2028646,
2025-08-08 21:30:00,,20.6259766
2025-08-08 21:31:01,1000.2025861,
2025-08-08 21:32:00,,20.6035156
2025-08-08 21:32:12,1000.2026496,
2025-08-08 21:33:00,,20.5927734
2025-08-08 21:33:22,1000.2031325,
2025-08-08 21:34:00,,20.5976563
2025-08-08 21:34:33,1000.2037570,
2025-08-08 21:35:00,,20.6210938
2025-08-08 21:35:43,1000.2046021,
2025-08-08 21:36:00,,20.6582031
2025-08-08 21:36:54,1000.2054018,
2025-08-08 21:37:00,,20.6884766
2025-08-08 21:38:05,1000.2063867,
2025-08-08 21:39:00,,20.7187500
2025-08-08 21:39:15,1000.2065871,
2025-08-08 21:40:00,,20.7441406
2025-08-08 21:40:26,1000.2066120,
2025-08-08 21:41:00,,20.7597656
2025-08-08 21:41:36,1000.2064166,
2025-08-08 21:42:00,,20.7666016
2025-08-08 21:42:47,1000.2060026,
2025-08-08 21:43:00,,20.7646484
2025-08-08 21:43:57,1000.2054687,
2025-08-08 21:44:00,,20.7519531
2025-08-08 21:45:07,1000.2048854,
2025-08-08 21:46:00,,20.7294922
2025-08-08 21:46:18,1000.2042301,
2025-08-08 21:47:00,,20.7041016
2025-08-08 21:47:29,1000.2035035,
2025-08-08 21:48:00,,20.6689453
2025-08-08 21:48:40,1000.2028648,
2025-08-08 21:49:00,,20.6337891
2025-08-08 21:49:50,1000.2021290,
2025-08-08 21:50:00,,20.5957031
2025-08-08 21:51:00,1000.2014228,
2025-08-08 21:52:00,,20.5576172
2025-08-08 21:52:11,1000.2008648,
2025-08-08 21:53:00,,20.5253906
2025-08-08 21:53:22,1000.2005054,
2025-08-08 21:54:00,,20.5000000
2025-08-08 21:54:32,1000.2004336,
2025-08-08 21:55:00,,20.4873047
2025-08-08 21:55:43,1000.2006910,
2025-08-08 21:56:00,,20.4843750
2025-08-08 21:56:53,1000.2013317,
2025-08-08 21:57:00,,20.5000000
2025-08-08 21:58:04,1000.2020484,
2025-08-08 21:59:00,,20.5322266
2025-08-08 21:59:14,1000.2028844,
2025-08-08 22:00:00,,20.5654297
2025-08-08 22:00:25,1000.2040829,
2025-08-08 22:01:00,,20.5957031
2025-08-08 22:01:35,1000.2043201,
2025-08-08 22:02:00,,20.6210938
2025-08-08 22:02:46,1000.2043814,
2025-08-08 22:03:00,,20.6406250
2025-08-08 22:03:56,1000.2042201,
2025-08-08 22:04:00,,20.6513672
2025-08-08 22:05:07,1000.2039626,
2025-08-08 22:06:00,,20.6562500
2025-08-08 22:06:18,1000.2034401,
2025-08-08 22:07:00,,20.6464844
2025-08-08 22:07:28,1000.2028655,
2025-08-08 22:08:00,,20.6279297
2025-08-08 22:08:38,1000.2022350,
2025-08-08 22:09:00,,20.6035156
2025-08-08 22:09:49,1000.2015394,
2025-08-08 22:10:00,,20.5732422
2025-08-08 22:10:59,1000.2007956,
2025-08-08 22:11:00,,20.5400391
2025-08-08 22:12:10,1000.2001379,
2025-08-08 22:13:00,,20.5019531
2025-08-08 22:13:20,1000.1994728,
2025-08-08 22:14:00,,20.4648438
2025-08-08 22:14:31,1000.1988034,
2025-08-08 22:15:00,,20.4316406
2025-08-08 22:15:41,1000.1983268,
2025-08-08 22:16:00,,20.3994141
2025-08-08 22:16:52,1000.1980645,
2025-08-08 22:17:00,,20.3818359
2025-08-08 22:18:02,1000.1980687,
2025-08-08 22:19:00,,20.3740234
2025-08-08 22:19:13,1000.1984653,
2025-08-08 22:20:00,,20.3789063
2025-08-08 22:20:24,1000.1990885,
2025-08-08 22:21:00,,20.3994141
2025-08-08 22:21:35,1000.1998648,
2025-08-08 22:22:00,,20.4267578
2025-08-08 22:22:46,1000.2009697,
2025-08-08 22:23:00,,20.4599609
2025-08-08 22:23:56,1000.2017309,
2025-08-08 22:24:00,,20.4902344
2025-08-08 22:25:07,1000.2017111,
2025-08-08 22:26:00,,20.5146484
2025-08-08 22:26:17,1000.2017328,
2025-08-08 22:27:00,,20.5322266
2025-08-08 22:27:28,1000.2015591,
2025-08-08 22:28:00,,20.5400391
2025-08-08 22:28:38,1000.2012464,
2025-08-08 22:29:00,,20.5380859
2025-08-08 22:29:49,1000.2007391,
2025-08-08 22:30:00,,20.5253906
2025-08-08 22:31:00,1000.2001186,
2025-08-08 22:32:00,,20.5078125
2025-08-08 22:32:11,1000.1994988,
2025-08-08 22:33:00,,20.4824219
2025-08-08 22:33:21,1000.1988412,
2025-08-08 22:34:00,,20.4521484
2025-08-08 22:34:32,1000.1981959,
2025-08-08 22:35:00,,20.4169922
2025-08-08 22:35:42,1000.1975285,
2025-08-08 22:36:00,,20.3818359
2025-08-08 22:36:52,1000.1967763,
2025-08-08 22:37:00,,20.3466797
2025-08-08 22:38:03,1000.1961508,
2025-08-08 22:39:00,,20.3134766
2025-08-08 22:39:13,1000.1956395,
2025-08-08 22:40:00,,20.2861328
2025-08-08 22:40:24,1000.1954009,
2025-08-08 22:41:00,,20.2685547
2025-08-08 22:41:35,1000.1954375,
2025-08-08 22:42:00,,20.2626953
2025-08-08 22:42:46,1000.1957726,
2025-08-08 22:43:00,,20.2685547
2025-08-08 22:43:56,1000.1963681,
2025-08-08 22:44:00,,20.2880859
2025-08-08 22:45:07,1000.1971007,
2025-08-08 22:46:00,,20.3134766
2025-08-08 22:46:18,1000.1982350,
2025-08-08 22:47:00,,20.3466797
2025-08-08 22:47:28,1000.1986876,
2025-08-08 22:48:00,,20.3710938
2025-08-08 22:48:39,1000.1988449,
2025-08-08 22:49:00,,20.3964844
2025-08-08 22:49:49,1000.1988164,
2025-08-08 22:50:00,,20.4121094
2025-08-08 22:51:00,1000.1986307,
2025-08-08 22:52:00,,20.4218750
2025-08-08 22:52:10,1000.1982860,
2025-08-08 22:53:00,,20.4169922
2025-08-08 22:53:21,1000.1978198,
2025-08-08 22:54:00,,20.4062500
2025-08-08 22:54:31,1000.1972701,
2025-08-08 22:55:00,,20.3867188
2025-08-08 22:55:42,1000.1966318,
2025-08-08 22:56:00,,20.3613281
2025-08-08 22:56:52,1000.1959809,
2025-08-08 22:57:00,,20.3339844
2025-08-08 22:58:03,1000.1953197,
2025-08-08 22:59:00,,20.3007813
2025-08-08 22:59:14,1000.1947960,
2025-08-08 23:00:00,,20.2656250
2025-08-08 23:00:25,1000.1940661,
2025-08-08 23:01:00,,20.2324219
2025-08-08 23:01:36,1000.1934765,
2025-08-08 23:02:00,,20.1972656
2025-08-08 23:02:46,1000.1930100,
2025-08-08 23:03:00,,20.1728516
2025-08-08 23:03:57,1000.1927519,
2025-08-08 23:04:00,,20.1552734
2025-08-08 23:05:07,1000.1928178,
2025-08-08 23:06:00,,20.1494141
2025-08-08 23:06:17,1000.1930991,
2025-08-08 23:07:00,,20.1572266
2025-08-08 23:07:27,1000.1936203,
2025-08-08 23:08:00,,20.1748047
2025-08-08 23:08:38,1000.1942621,
2025-08-08 23:09:00,,20.2001953
2025-08-08 23:09:48,1000.1949314,
2025-08-08 23:10:00,,20.2275391
2025-08-08 23:10:59,1000.1956671,
2025-08-08 23:11:00,,20.2529297
2025-08-08 23:12:10,1000.1959502,
2025-08-08 23:13:00,,20.2753906
2025-08-08 23:13:20,1000.1959486,
2025-08-08 23:14:00,,20.2929688
2025-08-08 23:14:31,1000.1957918,
2025-08-08 23:15:00,,20.3007813
2025-08-08 23:15:41,1000.1954833,
2025-08-08 23:16:00,,20.2988281
2025-08-08 23:16:52,1000.1950346,
2025-08-08 23:17:00,,20.2861328
2025-08-08 23:18:02,1000.1944769,
2025-08-08 23:19:00,,20.2685547
2025-08-08 23:19:13,1000.1939272,
2025-08-08 23:20:00,,20.2451172
2025-08-08 23:20:23,1000.1932999,
2025-08-08 23:21:00,,20.2177734
2025-08-08 23:21:33,1000.1926492,
2025-08-08 23:22:00,,20.1875000
2025-08-08 23:22:44,1000.1920022,
2025-08-08 23:23:00,,20.1552734
2025-08-08 23:23:55,1000.1913101,
2025-08-08 23:24:00,,20.1220703
2025-08-08 23:25:05,1000.1906287,
2025-08-08 23:26:00,,20.0888672
2025-08-08 23:26:16,1000.1900713,
2025-08-08 23:27:00,,20.0644531
2025-08-08 23:27:26,1000.1897798,
2025-08-08 23:28:00,,20.0468750
2025-08-08 23:28:37,1000.1897853,
2025-08-08 23:29:00,,20.0390625
2025-08-08 23:29:47,1000.1899603,
2025-08-08 23:30:00,,20.0439453
2025-08-08 23:30:57,1000.1903719,
2025-08-08 23:31:00,,20.0566406
2025-08-08 23:32:08,1000.1909277,
2025-08-08 23:33:00,,20.0771484
2025-08-08 23:33:19,1000.1914758,
2025-08-08 23:34:00,,20.1015625
2025-08-08 23:34:29,1000.1919482,
2025-08-08 23:35:00,,20.1269531
2025-08-08 23:35:40,1000.1924431,
2025-08-08 23:36:00,,20.1494141
2025-08-08 23:36:50,1000.1924958,
2025-08-08 23:37:00,,20.1621094
2025-08-08 23:38:00,1000.1923770,
2025-08-08 23:39:00,,20.1728516
2025-08-08 23:39:11,1000.1921027,
2025-08-08 23:40:00,,20.1728516
2025-08-08 23:40:21,1000.1916897,
2025-08-08 23:41:00,,20.1621094
2025-08-08 23:41:31,1000.1912123,
2025-08-08 23:42:00,,20.1445313
2025-08-08 23:42:41,1000.1906612,
2025-08-08 23:43:00,,20.1250000
2025-08-08 23:43:52,1000.1900993,
2025-08-08 23:44:00,,20.0996094
2025-08-08 23:45:02,1000.1896396,
2025-08-08 23:46:00,,20.0693359
2025-08-08 23:46:13,1000.1889832,
2025-08-08 23:47:00,,20.0390625
2025-08-08 23:47:23,1000.1882818,
2025-08-08 23:48:00,,20.0058594
2025-08-08 23:48:33,1000.1876383,
2025-08-08 23:49:00,,19.9755859
2025-08-08 23:49:44,1000.1871399,
2025-08-08 23:50:00,,19.9511719
2025-08-08 23:50:54,1000.1868623,
2025-08-08 23:51:00,,19.9335938
2025-08-08 23:52:05,1000.1868378,
2025-08-08 23:53:00,,19.9257813
2025-08-08 23:53:16,1000.1870214,
2025-08-08 23:54:00,,19.9306641
2025-08-08 23:54:26,1000.1874062,
2025-08-08 23:55:00,,19.9404297
2025-08-08 23:55:36,1000.1879159,
2025-08-08 23:56:00,,19.9628906
2025-08-08 23:56:47,1000.1884166,
2025-08-08 23:57:00,,19.9863281
2025-08-08 23:57:58,1000.1888435,
2025-08-08 23:58:00,,20.0087891
2025-08-08 23:59:08,1000.1891218,
2025-08-09 00:00:00,,20.0292969
2025-08-09 00:00:19,1000.1892161,
2025-08-09 00:01:00,,20.0439453
2025-08-09 00:01:29,1000.1891009,
2025-08-09 00:02:00,,20.0517578
2025-08-09 00:02:40,1000.1888373,
2025-08-09 00:03:00,,20.0517578
2025-08-09 00:03:51,1000.1884362,
2025-08-09 00:04:00,,20.0410156
2025-08-09 00:05:02,1000.1879703,
2025-08-09 00:06:00,,20.0234375
2025-08-09 00:06:12,1000.1874582,
2025-08-09 00:07:00,,20.0039063
2025-08-09 00:07:23,1000.1868899,
2025-08-09 00:08:00,,19.9785156
2025-08-09 00:08:33,1000.1863110,
2025-08-09 00:09:00,,19.9482422
2025-08-09 00:09:44,1000.1857188,
2025-08-09 00:10:00,,19.9179688
2025-08-09 00:10:54,1000.1850586,
2025-08-09 00:11:00,,19.8857422
2025-08-09 00:12:04,1000.1844575,
2025-08-09 00:13:00,,19.8574219
2025-08-09 00:13:14,1000.1839767,
2025-08-09 00:14:00,,19.8349609
2025-08-09 00:14:25,1000.1837266,
2025-08-09 00:15:00,,19.8193359
2025-08-09 00:15:35,1000.1837181,
2025-08-09 00:16:00,,19.8125000
2025-08-09 00:16:46,1000.1839107,
2025-08-09 00:17:00,,19.8173828
2025-08-09 00:17:57,1000.1842934,
2025-08-09 00:18:00,,19.8320313
2025-08-09 00:19:07,1000.1847812,
2025-08-09 00:20:00,,19.8496094
2025-08-09 00:20:18,1000.1852738,
2025-08-09 00:21:00,,19.8701172
2025-08-09 00:21:28,1000.1856670,
2025-08-09 00:22:00,,19.8925781
2025-08-09 00:22:39,1000.1859190,
2025-08-09 00:23:00,,19.9101563
2025-08-09 00:23:50,1000.1859826,
2025-08-09 00:24:00,,19.9257813
2025-08-09 00:25:01,1000.1858440,
2025-08-09 00:26:00,,19.9335938
2025-08-09 00:26:11,1000.1855885,
2025-08-09 00:27:00,,19.9306641
2025-08-09 00:27:22,1000.1851946,
2025-08-09 00:28:00,,19.9208984
2025-08-09 00:28:32,1000.1847359,
2025-08-09 00:29:00,,19.9033203
2025-08-09 00:29:43,1000.1842153,
2025-08-09 00:30:00,,19.8828125
2025-08-09 00:30:54,1000.1836742,
2025-08-09 00:31:00,,19.8554688
2025-08-09 00:32:05,1000.1831438,
2025-08-09 00:33:00,,19.8271484
2025-08-09 00:33:15,1000.1825641,
2025-08-09 00:34:00,,19.7968750
2025-08-09 00:34:26,1000.1819111,
2025-08-09 00:35:00,,19.7666016
2025-08-09 00:35:36,1000.1813076,
2025-08-09 00:36:00,,19.7392578
2025-08-09 00:36:47,1000.1808817,
2025-08-09 00:37:00,,19.7167969
2025-08-09 00:37:57,1000.1806698,
2025-08-09 00:38:00,,19.7041016
2025-08-09 00:39:08,1000.1806870,
2025-08-09 00:40:00,,19.6992188
2025-08-09 00:40:18,1000.1809178,
2025-08-09 00:41:00,,19.7041016
2025-08-09 00:41:28,1000.1813145,
2025-08-09 00:42:00,,19.7187500
2025-08-09 00:42:39,1000.1817957,
