"Time","Keysight 34420A Bridge_voltage","Well PT100 DUT_Temperature"
2025-08-06 02:34:35,1000.1467126,
2025-08-06 02:35:46,1000.1466565,
2025-08-06 02:36:00,,18.5561523
2025-08-06 02:36:56,1000.1465167,
2025-08-06 02:38:00,,18.5673828
2025-08-06 02:38:06,1000.1463529,
2025-08-06 02:39:17,1000.1461786,
2025-08-06 02:40:00,,18.5551758
2025-08-06 02:40:27,1000.1459921,
2025-08-06 02:41:37,1000.1458236,
2025-08-06 02:42:00,,18.5146484
2025-08-06 02:42:48,1000.1456304,
2025-08-06 02:43:59,1000.1455178,
2025-08-06 02:44:00,,18.4609375
2025-08-06 02:45:10,1000.1454532,
2025-08-06 02:46:00,,18.4238281
2025-08-06 02:46:20,1000.1455066,
2025-08-06 02:47:31,1000.1457550,
2025-08-06 02:48:00,,18.4106445
2025-08-06 02:48:41,1000.1461377,
2025-08-06 02:49:52,1000.1464406,
2025-08-06 02:50:00,,18.4584961
2025-08-06 02:51:02,1000.1466676,
2025-08-06 02:52:00,,18.5322266
2025-08-06 02:52:13,1000.1468471,
2025-08-06 02:53:24,1000.1469753,
2025-08-06 02:54:00,,18.5815430
2025-08-06 02:54:34,1000.1470551,
2025-08-06 02:55:44,1000.1470639,
2025-08-06 02:56:00,,18.6372070
2025-08-06 02:56:55,1000.1470149,
2025-08-06 02:58:00,,18.6611328
2025-08-06 02:58:06,1000.1468534,
2025-08-06 02:59:17,1000.1466752,
2025-08-06 03:00:00,,18.6596680
2025-08-06 03:00:27,1000.1464959,
2025-08-06 03:01:37,1000.1463112,
2025-08-06 03:02:00,,18.6293945
2025-08-06 03:02:48,1000.1460889,
2025-08-06 03:03:59,1000.1459305,
2025-08-06 03:04:00,,18.5776367
2025-08-06 03:05:09,1000.1458255,
2025-08-06 03:06:00,,18.5371094
2025-08-06 03:06:20,1000.1457836,
2025-08-06 03:07:31,1000.1459245,
2025-08-06 03:08:00,,18.5136719
2025-08-06 03:08:41,1000.1462538,
2025-08-06 03:09:52,1000.1465907,
2025-08-06 03:10:00,,18.5327148
2025-08-06 03:11:02,1000.1468902,
2025-08-06 03:12:00,,18.6181641
2025-08-06 03:12:13,1000.1471007,
2025-08-06 03:13:24,1000.1472776,
2025-08-06 03:14:00,,18.6684570
2025-08-06 03:14:34,1000.1473811,
2025-08-06 03:15:45,1000.1474133,
2025-08-06 03:16:00,,18.7211914
2025-08-06 03:16:56,1000.1473701,
2025-08-06 03:18:00,,18.7519531
2025-08-06 03:18:06,1000.1472649,
2025-08-06 03:19:17,1000.1471012,
2025-08-06 03:20:00,,18.7553711
2025-08-06 03:20:27,1000.1468839,
2025-08-06 03:21:37,1000.1467051,
2025-08-06 03:22:00,,18.7314453
2025-08-06 03:22:47,1000.1464751,
2025-08-06 03:23:57,1000.1462838,
2025-08-06 03:24:00,,18.6826172
2025-08-06 03:25:08,1000.1461614,
2025-08-06 03:26:00,,18.6406250
2025-08-06 03:26:18,1000.1461099,
2025-08-06 03:27:28,1000.1462111,
2025-08-06 03:28:00,,18.6132813
2025-08-06 03:28:39,1000.1465447,
2025-08-06 03:29:49,1000.1468792,
2025-08-06 03:30:00,,18.6259766
2025-08-06 03:31:00,1000.1472027,
2025-08-06 03:32:00,,18.6992188
2025-08-06 03:32:10,1000.1474163,
2025-08-06 03:33:20,1000.1476150,
2025-08-06 03:34:00,,18.7529297
2025-08-06 03:34:31,1000.1477437,
2025-08-06 03:35:42,1000.1478340,
2025-08-06 03:36:00,,18.8144531
2025-08-06 03:36:53,1000.1478133,
2025-08-06 03:38:00,,18.8476563
2025-08-06 03:38:03,1000.1477121,
2025-08-06 03:39:14,1000.1475621,
2025-08-06 03:40:00,,18.8588867
2025-08-06 03:40:25,1000.1473487,
2025-08-06 03:41:35,1000.1471305,
2025-08-06 03:42:00,,18.8408203
2025-08-06 03:42:46,1000.1469142,
2025-08-06 03:43:56,1000.1466885,
2025-08-06 03:44:00,,18.7919922
2025-08-06 03:45:07,1000.1465714,
2025-08-06 03:46:00,,18.7470703
2025-08-06 03:46:18,1000.1465169,
2025-08-06 03:47:28,1000.1465417,
2025-08-06 03:48:00,,18.7128906
2025-08-06 03:48:39,1000.1468308,
2025-08-06 03:49:50,1000.1471765,
2025-08-06 03:50:00,,18.7167969
2025-08-06 03:51:00,1000.1475139,
2025-08-06 03:52:00,,18.7890625
2025-08-06 03:52:11,1000.1477668,
2025-08-06 03:53:21,1000.1479716,
2025-08-06 03:54:00,,18.8461914
2025-08-06 03:54:32,1000.1481446,
2025-08-06 03:55:43,1000.1482478,
2025-08-06 03:56:00,,18.9067383
2025-08-06 03:56:54,1000.1482732,
2025-08-06 03:58:00,,18.9433594
2025-08-06 03:58:04,1000.1481647,
2025-08-06 03:59:15,1000.1480151,
2025-08-06 04:00:00,,18.9560547
2025-08-06 04:00:26,1000.1478165,
2025-08-06 04:01:37,1000.1475828,
2025-08-06 04:02:00,,18.9394531
2025-08-06 04:02:47,1000.1473381,
2025-08-06 04:03:58,1000.1471132,
2025-08-06 04:04:00,,18.8930664
2025-08-06 04:05:09,1000.1469701,
2025-08-06 04:06:00,,18.8476563
2025-08-06 04:06:19,1000.1468711,
2025-08-06 04:07:30,1000.1469493,
2025-08-06 04:08:00,,18.8095703
2025-08-06 04:08:40,1000.1472120,
2025-08-06 04:09:51,1000.1475303,
2025-08-06 04:10:00,,18.8134766
2025-08-06 04:11:02,1000.1478793,
2025-08-06 04:12:00,,18.8925781
2025-08-06 04:12:12,1000.1481615,
2025-08-06 04:13:23,1000.1483678,
2025-08-06 04:14:00,,18.9418945
2025-08-06 04:14:34,1000.1485551,
2025-08-06 04:15:44,1000.1486653,
2025-08-06 04:16:00,,19.0024414
2025-08-06 04:16:55,1000.1486900,
2025-08-06 04:18:00,,19.0361328
2025-08-06 04:18:05,1000.1485935,
2025-08-06 04:19:16,1000.1484362,
2025-08-06 04:20:00,,19.0502930
2025-08-06 04:20:27,1000.1482351,
2025-08-06 04:21:37,1000.1480043,
2025-08-06 04:22:00,,19.0336914
2025-08-06 04:22:48,1000.1477392,
2025-08-06 04:23:58,1000.1474901,
2025-08-06 04:24:00,,18.9838867
2025-08-06 04:25:09,1000.1473313,
2025-08-06 04:26:00,,18.9384766
2025-08-06 04:26:20,1000.1472345,
2025-08-06 04:27:30,1000.1473292,
2025-08-06 04:28:00,,18.9052734
2025-08-06 04:28:41,1000.1476645,
2025-08-06 04:29:51,1000.1479881,
2025-08-06 04:30:00,,18.9169922
2025-08-06 04:31:01,1000.1482805,
2025-08-06 04:32:00,,18.9960938
2025-08-06 04:32:12,1000.1485729,
2025-08-06 04:33:23,1000.1488096,
2025-08-06 04:34:00,,19.0449219
2025-08-06 04:34:33,1000.1490171,
2025-08-06 04:35:44,1000.1491038,
2025-08-06 04:36:00,,19.1015625
2025-08-06 04:36:54,1000.1490857,
2025-08-06 04:38:00,,19.1347656
2025-08-06 04:38:05,1000.1489985,
2025-08-06 04:39:15,1000.1488354,
2025-08-06 04:40:00,,19.1445313
2025-08-06 04:40:25,1000.1486024,
2025-08-06 04:41:35,1000.1483277,
2025-08-06 04:42:00,,19.1245117
2025-08-06 04:42:45,1000.1480601,
2025-08-06 04:43:56,1000.1478471,
2025-08-06 04:44:00,,19.0717773
2025-08-06 04:45:07,1000.1476746,
2025-08-06 04:46:00,,19.0234375
2025-08-06 04:46:18,1000.1476316,
2025-08-06 04:47:28,1000.1478002,
2025-08-06 04:48:00,,18.9946289
2025-08-06 04:48:39,1000.1481254,
2025-08-06 04:49:49,1000.1484842,
2025-08-06 04:50:00,,19.0263672
2025-08-06 04:50:59,1000.1488000,
2025-08-06 04:52:00,,19.0966797
2025-08-06 04:52:09,1000.1490868,
2025-08-06 04:53:20,1000.1493238,
2025-08-06 04:54:00,,19.1459961
2025-08-06 04:54:31,1000.1495016,
2025-08-06 04:55:42,1000.1495758,
2025-08-06 04:56:00,,19.2041016
2025-08-06 04:56:52,1000.1495605,
2025-08-06 04:58:00,,19.2353516
2025-08-06 04:58:03,1000.1494376,
2025-08-06 04:59:13,1000.1492477,
2025-08-06 05:00:00,,19.2431641
2025-08-06 05:00:23,1000.1489993,
2025-08-06 05:01:33,1000.1487118,
2025-08-06 05:02:00,,19.2177734
2025-08-06 05:02:43,1000.1484469,
2025-08-06 05:03:54,1000.1482218,
2025-08-06 05:04:00,,19.1611328
2025-08-06 05:05:05,1000.1480763,
2025-08-06 05:06:00,,19.1142578
2025-08-06 05:06:15,1000.1480441,
2025-08-06 05:07:26,1000.1483106,
2025-08-06 05:08:00,,19.0869141
2025-08-06 05:08:36,1000.1486695,
2025-08-06 05:09:47,1000.1489942,
2025-08-06 05:10:00,,19.1318359
2025-08-06 05:10:57,1000.1492748,
2025-08-06 05:12:00,,19.2001953
2025-08-06 05:12:08,1000.1495916,
2025-08-06 05:13:18,1000.1498399,
2025-08-06 05:14:00,,19.2490234
2025-08-06 05:14:28,1000.1500258,
2025-08-06 05:15:38,1000.1501018,
2025-08-06 05:16:00,,19.3056641
2025-08-06 05:16:49,1000.1500570,
2025-08-06 05:17:59,1000.1499142,
2025-08-06 05:18:00,,19.3398438
2025-08-06 05:19:10,1000.1497155,
2025-08-06 05:20:00,,19.3388672
2025-08-06 05:20:20,1000.1494433,
2025-08-06 05:21:30,1000.1491468,
2025-08-06 05:22:00,,19.3105469
2025-08-06 05:22:41,1000.1488644,
2025-08-06 05:23:52,1000.1486445,
2025-08-06 05:24:00,,19.2504883
2025-08-06 05:25:03,1000.1485133,
2025-08-06 05:26:00,,19.2050781
2025-08-06 05:26:14,1000.1485532,
2025-08-06 05:27:24,1000.1488450,
2025-08-06 05:28:00,,19.1787109
2025-08-06 05:28:34,1000.1492076,
2025-08-06 05:29:45,1000.1495726,
2025-08-06 05:30:00,,19.2407227
2025-08-06 05:30:56,1000.1498603,
2025-08-06 05:32:00,,19.3007813
2025-08-06 05:32:06,1000.1501903,
2025-08-06 05:33:16,1000.1504516,
2025-08-06 05:34:00,,19.3525391
2025-08-06 05:34:27,1000.1505939,
2025-08-06 05:35:37,1000.1506496,
2025-08-06 05:36:00,,19.4106445
2025-08-06 05:36:47,1000.1505997,
2025-08-06 05:37:57,1000.1504230,
2025-08-06 05:38:00,,19.4409180
2025-08-06 05:39:08,1000.1501872,
2025-08-06 05:40:00,,19.4365234
2025-08-06 05:40:18,1000.1499021,
2025-08-06 05:41:29,1000.1495767,
2025-08-06 05:42:00,,19.4052734
2025-08-06 05:42:39,1000.1492748,
2025-08-06 05:43:49,1000.1490657,
2025-08-06 05:44:00,,19.3408203
2025-08-06 05:44:59,1000.1489376,
2025-08-06 05:46:00,,19.2929688
2025-08-06 05:46:10,1000.1490125,
2025-08-06 05:47:21,1000.1493736,
2025-08-06 05:48:00,,19.2719727
2025-08-06 05:48:31,1000.1497611,
2025-08-06 05:49:42,1000.1501139,
2025-08-06 05:50:00,,19.3496094
2025-08-06 05:50:52,1000.1504289,
2025-08-06 05:52:00,,19.4121094
2025-08-06 05:52:03,1000.1507707,
2025-08-06 05:53:13,1000.1510022,
2025-08-06 05:54:00,,19.4580078
2025-08-06 05:54:24,1000.1511192,
2025-08-06 05:55:35,1000.1511301,
2025-08-06 05:56:00,,19.5087891
2025-08-06 05:56:45,1000.1510276,
2025-08-06 05:57:56,1000.1508292,
2025-08-06 05:58:00,,19.5312500
2025-08-06 05:59:06,1000.1505789,
2025-08-06 06:00:00,,19.5195313
2025-08-06 06:00:16,1000.1502642,
2025-08-06 06:01:26,1000.1499498,
2025-08-06 06:02:00,,19.4848633
2025-08-06 06:02:37,1000.1496711,
2025-08-06 06:03:47,1000.1495043,
2025-08-06 06:04:00,,19.4179688
2025-08-06 06:04:57,1000.1494345,
2025-08-06 06:06:00,,19.3759766
2025-08-06 06:06:08,1000.1497069,
2025-08-06 06:07:18,1000.1501149,
2025-08-06 06:08:00,,19.3818359
2025-08-06 06:08:29,1000.1504657,
2025-08-06 06:09:40,1000.1507655,
2025-08-06 06:10:00,,19.4648438
2025-08-06 06:10:51,1000.1511707,
2025-08-06 06:12:00,,19.5302734
2025-08-06 06:12:01,1000.1514408,
2025-08-06 06:13:12,1000.1516148,
2025-08-06 06:14:00,,19.5717773
2025-08-06 06:14:22,1000.1516894,
2025-08-06 06:15:32,1000.1516135,
2025-08-06 06:16:00,,19.6132813
2025-08-06 06:16:43,1000.1514372,
2025-08-06 06:17:53,1000.1511825,
2025-08-06 06:18:00,,19.6220703
2025-08-06 06:19:04,1000.1508853,
2025-08-06 06:20:00,,19.6005859
2025-08-06 06:20:14,1000.1505485,
2025-08-06 06:21:24,1000.1502571,
2025-08-06 06:22:00,,19.5556641
2025-08-06 06:22:35,1000.1500376,
2025-08-06 06:23:46,1000.1499628,
2025-08-06 06:24:00,,19.4882813
2025-08-06 06:24:56,1000.1501465,
2025-08-06 06:26:00,,19.4599609
2025-08-06 06:26:06,1000.1505148,
2025-08-06 06:27:17,1000.1509161,
2025-08-06 06:28:00,,19.5034180
2025-08-06 06:28:27,1000.1512850,
2025-08-06 06:29:38,1000.1516381,
2025-08-06 06:30:00,,19.5957031
2025-08-06 06:30:48,1000.1519272,
2025-08-06 06:31:59,1000.1521056,
2025-08-06 06:32:00,,19.6547852
2025-08-06 06:33:09,1000.1521969,
2025-08-06 06:34:00,,19.6914063
2025-08-06 06:34:20,1000.1521773,
2025-08-06 06:35:30,1000.1520388,
2025-08-06 06:36:00,,19.7099609
2025-08-06 06:36:40,1000.1518261,
2025-08-06 06:37:51,1000.1515383,
2025-08-06 06:38:00,,19.7026367
2025-08-06 06:39:02,1000.1512357,
2025-08-06 06:40:00,,19.6689453
2025-08-06 06:40:13,1000.1508892,
2025-08-06 06:41:23,1000.1506572,
2025-08-06 06:42:00,,19.6235352
2025-08-06 06:42:34,1000.1505213,
2025-08-06 06:43:44,1000.1506336,
2025-08-06 06:44:00,,19.5678711
2025-08-06 06:44:55,1000.1509871,
2025-08-06 06:46:00,,19.5605469
2025-08-06 06:46:05,1000.1513992,
2025-08-06 06:47:15,1000.1517372,
2025-08-06 06:48:00,,19.6308594
2025-08-06 06:48:25,1000.1520894,
2025-08-06 06:49:35,1000.1524262,
2025-08-06 06:50:00,,19.7153320
2025-08-06 06:50:46,1000.1526183,
2025-08-06 06:51:56,1000.1527506,
2025-08-06 06:52:00,,19.7666016
2025-08-06 06:53:07,1000.1527551,
2025-08-06 06:54:00,,19.7968750
2025-08-06 06:54:17,1000.1526347,
2025-08-06 06:55:28,1000.1524342,
2025-08-06 06:56:00,,19.8076172
2025-08-06 06:56:39,1000.1521581,
2025-08-06 06:57:49,1000.1518475,
2025-08-06 06:58:00,,19.7832031
2025-08-06 06:58:59,1000.1515176,
2025-08-06 07:00:00,,19.7392578
2025-08-06 07:00:10,1000.1512386,
2025-08-06 07:01:21,1000.1510577,
2025-08-06 07:02:00,,19.6923828
2025-08-06 07:02:31,1000.1510963,
2025-08-06 07:03:41,1000.1514285,
2025-08-06 07:04:00,,19.6508789
2025-08-06 07:04:52,1000.1518570,
2025-08-06 07:06:00,,19.6962891
2025-08-06 07:06:03,1000.1522408,
2025-08-06 07:07:13,1000.1525820,
2025-08-06 07:08:00,,19.7607422
2025-08-06 07:08:24,1000.1529706,
2025-08-06 07:09:35,1000.1532098,
2025-08-06 07:10:00,,19.8310547
2025-08-06 07:10:45,1000.1533646,
2025-08-06 07:11:55,1000.1534084,
2025-08-06 07:12:00,,19.8764648
2025-08-06 07:13:05,1000.1532940,
2025-08-06 07:14:00,,19.8974609
2025-08-06 07:14:16,1000.1531025,
2025-08-06 07:15:26,1000.1527681,
2025-08-06 07:16:00,,19.8964844
2025-08-06 07:16:37,1000.1524188,
2025-08-06 07:17:48,1000.1520639,
2025-08-06 07:18:00,,19.8579102
2025-08-06 07:18:58,1000.1518085,
2025-08-06 07:20:00,,19.8076172
2025-08-06 07:20:09,1000.1516650,
2025-08-06 07:21:20,1000.1515517,
2025-08-06 07:22:00,,19.7617188
2025-08-06 07:22:31,1000.1518812,
2025-08-06 07:23:41,1000.1523144,
2025-08-06 07:24:00,,19.7607422
2025-08-06 07:24:52,1000.1527671,
2025-08-06 07:26:00,,19.8271484
2025-08-06 07:26:03,1000.1531040,
2025-08-06 07:27:14,1000.1534308,
2025-08-06 07:28:00,,19.9003906
2025-08-06 07:28:24,1000.1537111,
2025-08-06 07:29:34,1000.1538574,
2025-08-06 07:30:00,,19.9458008
2025-08-06 07:30:45,1000.1538622,
2025-08-06 07:31:55,1000.1537910,
2025-08-06 07:32:00,,19.9770508
2025-08-06 07:33:05,1000.1535763,
2025-08-06 07:34:00,,19.9814453
2025-08-06 07:34:16,1000.1533239,
2025-08-06 07:35:26,1000.1529955,
2025-08-06 07:36:00,,19.9619141
2025-08-06 07:36:37,1000.1527055,
2025-08-06 07:37:47,1000.1524340,
2025-08-06 07:38:00,,19.9106445
2025-08-06 07:38:59,1000.1522449,
2025-08-06 07:40:00,,19.8671875
2025-08-06 07:40:09,1000.1522821,
2025-08-06 07:41:20,1000.1525774,
2025-08-06 07:42:00,,19.8437500
2025-08-06 07:42:30,1000.1529876,
2025-08-06 07:43:41,1000.1533801,
2025-08-06 07:44:00,,19.8994141
2025-08-06 07:44:51,1000.1537137,
2025-08-06 07:46:00,,19.9755859
2025-08-06 07:46:01,1000.1541324,
2025-08-06 07:47:12,1000.1543749,
2025-08-06 07:48:00,,20.0200195
2025-08-06 07:48:22,1000.1545014,
2025-08-06 07:49:33,1000.1545203,
2025-08-06 07:50:00,,20.0605469
2025-08-06 07:50:43,1000.1544062,
2025-08-06 07:51:53,1000.1542114,
2025-08-06 07:52:00,,20.0771484
2025-08-06 07:53:04,1000.1539054,
2025-08-06 07:54:00,,20.0664063
2025-08-06 07:54:15,1000.1535620,
2025-08-06 07:55:25,1000.1532119,
2025-08-06 07:56:00,,20.0288086
2025-08-06 07:56:35,1000.1529293,
2025-08-06 07:57:46,1000.1528182,
2025-08-06 07:58:00,,19.9682617
2025-08-06 07:58:56,1000.1528514,
2025-08-06 08:00:00,,19.9335938
2025-08-06 08:00:07,1000.1532251,
2025-08-06 08:01:17,1000.1536415,
2025-08-06 08:02:00,,19.9497070
2025-08-06 08:02:28,1000.1541053,
2025-08-06 08:03:38,1000.1544316,
2025-08-06 08:04:00,,20.0615234
2025-08-06 08:04:49,1000.1547184,
2025-08-06 08:05:59,1000.1549382,
2025-08-06 08:06:00,,20.1132813
2025-08-06 08:07:09,1000.1550961,
2025-08-06 08:08:00,,20.1367188
2025-08-06 08:08:20,1000.1550772,
2025-08-06 08:09:30,1000.1549181,
2025-08-06 08:10:00,,20.1499023
2025-08-06 08:10:40,1000.1546075,
2025-08-06 08:11:51,1000.1543133,
2025-08-06 08:12:00,,20.1411133
2025-08-06 08:13:01,1000.1540361,
2025-08-06 08:14:00,,20.1123047
2025-08-06 08:14:11,1000.1538539,
2025-08-06 08:15:22,1000.1536574,
2025-08-06 08:16:00,,20.0751953
2025-08-06 08:16:33,1000.1535679,
2025-08-06 08:17:43,1000.1537932,
2025-08-06 08:18:00,,20.0361328
2025-08-06 08:18:53,1000.1541874,
2025-08-06 08:20:00,,20.0361328
2025-08-06 08:20:04,1000.1546142,
2025-08-06 08:21:15,1000.1551036,
2025-08-06 08:22:00,,20.1142578
2025-08-06 08:22:26,1000.1555483,
2025-08-06 08:23:36,1000.1557770,
2025-08-06 08:24:00,,20.1962891
2025-08-06 08:24:46,1000.1559134,
2025-08-06 08:25:57,1000.1559441,
2025-08-06 08:26:00,,20.2290039
2025-08-06 08:27:08,1000.1558711,
2025-08-06 08:28:00,,20.2451172
2025-08-06 08:28:18,1000.1556675,
2025-08-06 08:29:29,1000.1553987,
2025-08-06 08:30:00,,20.2416992
2025-08-06 08:30:39,1000.1550839,
2025-08-06 08:31:50,1000.1547763,
2025-08-06 08:32:00,,20.2080078
2025-08-06 08:33:01,1000.1545033,
2025-08-06 08:34:00,,20.1669922
2025-08-06 08:34:11,1000.1543661,
2025-08-06 08:35:22,1000.1543663,
2025-08-06 08:36:00,,20.1308594
2025-08-06 08:36:33,1000.1547115,
2025-08-06 08:37:43,1000.1551621,
2025-08-06 08:38:00,,20.1308594
2025-08-06 08:38:53,1000.1555727,
2025-08-06 08:40:00,,20.2080078
2025-08-06 08:40:03,1000.1560066,
2025-08-06 08:41:14,1000.1563192,
2025-08-06 08:42:00,,20.2705078
2025-08-06 08:42:24,1000.1565740,
2025-08-06 08:43:34,1000.1567387,
2025-08-06 08:44:00,,20.3110352
2025-08-06 08:44:44,1000.1567487,
2025-08-06 08:45:55,1000.1566139,
2025-08-06 08:46:00,,20.3374023
2025-08-06 08:47:05,1000.1563755,
2025-08-06 08:48:00,,20.3359375
2025-08-06 08:48:16,1000.1560631,
2025-08-06 08:49:27,1000.1557141,
2025-08-06 08:50:00,,20.3120117
2025-08-06 08:50:37,1000.1554045,
2025-08-06 08:51:47,1000.1551567,
2025-08-06 08:52:00,,20.2602539
2025-08-06 08:52:57,1000.1550191,
2025-08-06 08:54:00,,20.2207031
2025-08-06 08:54:07,1000.1552345,
2025-08-06 08:55:18,1000.1556147,
2025-08-06 08:56:00,,20.2075195
2025-08-06 08:56:28,1000.1560047,
2025-08-06 08:57:38,1000.1563733,
2025-08-06 08:58:00,,20.2885742
2025-08-06 08:58:49,1000.1569207,
2025-08-06 08:59:59,1000.1572091,
2025-08-06 09:00:00,,20.3750000
2025-08-06 09:01:10,1000.1574047,
2025-08-06 09:02:00,,20.4013672
2025-08-06 09:02:21,1000.1574636,
2025-08-06 09:03:31,1000.1574139,
2025-08-06 09:04:00,,20.4218750
2025-08-06 09:04:42,1000.1572117,
2025-08-06 09:05:52,1000.1569358,
2025-08-06 09:06:00,,20.4218750
2025-08-06 09:07:02,1000.1565833,
2025-08-06 09:08:00,,20.3994141
2025-08-06 09:08:13,1000.1562798,
2025-08-06 09:09:24,1000.1559974,
2025-08-06 09:10:00,,20.3603516
2025-08-06 09:10:34,1000.1558405,
2025-08-06 09:11:45,1000.1558609,
2025-08-06 09:12:00,,20.3110352
2025-08-06 09:12:55,1000.1561953,
2025-08-06 09:14:00,,20.2929688
2025-08-06 09:14:06,1000.1566896,
2025-08-06 09:15:16,1000.1570828,
2025-08-06 09:16:00,,20.3574219
2025-08-06 09:16:27,1000.1574945,
2025-08-06 09:17:38,1000.1578804,
2025-08-06 09:18:00,,20.4555664
2025-08-06 09:18:48,1000.1582010,
2025-08-06 09:19:59,1000.1582814,
2025-08-06 09:20:00,,20.4921875
2025-08-06 09:21:09,1000.1582881,
2025-08-06 09:22:00,,20.5097656
2025-08-06 09:22:20,1000.1581872,
2025-08-06 09:23:30,1000.1579158,
2025-08-06 09:24:00,,20.5122070
2025-08-06 09:24:40,1000.1576294,
2025-08-06 09:25:51,1000.1573169,
2025-08-06 09:26:00,,20.4838867
2025-08-06 09:27:02,1000.1570016,
2025-08-06 09:28:00,,20.4443359
2025-08-06 09:28:12,1000.1567956,
2025-08-06 09:29:23,1000.1566867,
2025-08-06 09:30:00,,20.4067383
2025-08-06 09:30:33,1000.1570136,
2025-08-06 09:31:43,1000.1574144,
2025-08-06 09:32:00,,20.3940430
2025-08-06 09:32:53,1000.1578241,
2025-08-06 09:34:00,,20.4541016
2025-08-06 09:34:04,1000.1582510,
2025-08-06 09:35:14,1000.1586500,
2025-08-06 09:36:00,,20.5341797
2025-08-06 09:36:24,1000.1589911,
2025-08-06 09:37:35,1000.1591970,
2025-08-06 09:38:00,,20.5742188
2025-08-06 09:38:45,1000.1592643,
2025-08-06 09:39:55,1000.1591586,
2025-08-06 09:40:00,,20.5966797
2025-08-06 09:41:06,1000.1589439,
2025-08-06 09:42:00,,20.5976563
2025-08-06 09:42:16,1000.1586798,
2025-08-06 09:43:26,1000.1583107,
2025-08-06 09:44:00,,20.5791016
2025-08-06 09:44:36,1000.1580368,
2025-08-06 09:45:47,1000.1577646,
2025-08-06 09:46:00,,20.5312500
2025-08-06 09:46:57,1000.1576170,
2025-08-06 09:48:00,,20.4951172
2025-08-06 09:48:08,1000.1577509,
2025-08-06 09:49:19,1000.1581502,
2025-08-06 09:50:00,,20.4785156
2025-08-06 09:50:29,1000.1585780,
2025-08-06 09:51:39,1000.1590283,
2025-08-06 09:52:00,,20.5566406
2025-08-06 09:52:50,1000.1594548,
2025-08-06 09:54:00,,20.6279297
2025-08-06 09:54:00,1000.1598492,
2025-08-06 09:55:11,1000.1600746,
2025-08-06 09:56:00,,20.6547852
2025-08-06 09:56:21,1000.1602230,
2025-08-06 09:57:32,1000.1601882,
2025-08-06 09:58:00,,20.6811523
2025-08-06 09:58:42,1000.1600108,
2025-08-06 09:59:53,1000.1597300,
2025-08-06 10:00:00,,20.6826172
2025-08-06 10:01:03,1000.1594432,
2025-08-06 10:02:00,,20.6640625
2025-08-06 10:02:13,1000.1591122,
2025-08-06 10:03:24,1000.1588561,
2025-08-06 10:04:00,,20.6293945
2025-08-06 10:04:34,1000.1586822,
2025-08-06 10:05:45,1000.1586823,
2025-08-06 10:06:00,,20.5839844
2025-08-06 10:06:55,1000.1589905,
2025-08-06 10:08:00,,20.5683594
2025-08-06 10:08:05,1000.1594919,
2025-08-06 10:09:16,1000.1598982,
2025-08-06 10:10:00,,20.6220703
2025-08-06 10:10:27,1000.1603677,
2025-08-06 10:11:37,1000.1608302,
2025-08-06 10:12:00,,20.7187500
2025-08-06 10:12:48,1000.1610724,
2025-08-06 10:13:58,1000.1612980,
2025-08-06 10:14:00,,20.7543945
2025-08-06 10:15:09,1000.1613095,
2025-08-06 10:16:00,,20.7744141
2025-08-06 10:16:19,1000.1612003,
2025-08-06 10:17:30,1000.1607947,
2025-08-06 10:18:00,,20.7768555
2025-08-06 10:18:40,1000.1605977,
2025-08-06 10:19:51,1000.1602833,
2025-08-06 10:20:00,,20.7534180
2025-08-06 10:21:01,1000.1599501,
2025-08-06 10:22:00,,20.7167969
2025-08-06 10:22:12,1000.1596998,
2025-08-06 10:23:22,1000.1595831,
2025-08-06 10:24:00,,20.6801758
2025-08-06 10:24:33,1000.1598039,
2025-08-06 10:25:43,1000.1602313,
2025-08-06 10:26:00,,20.6625977
2025-08-06 10:26:54,1000.1606800,
2025-08-06 10:28:00,,20.7187500
2025-08-06 10:28:04,1000.1611001,
2025-08-06 10:29:14,1000.1616189,
2025-08-06 10:30:00,,20.8032227
2025-08-06 10:30:25,1000.1619507,
2025-08-06 10:31:35,1000.1622084,
2025-08-06 10:32:00,,20.8413086
2025-08-06 10:32:46,1000.1622439,
2025-08-06 10:33:56,1000.1621243,
2025-08-06 10:34:00,,20.8598633
2025-08-06 10:35:06,1000.1619120,
2025-08-06 10:36:00,,20.8603516
2025-08-06 10:36:17,1000.1616278,
2025-08-06 10:37:27,1000.1613221,
2025-08-06 10:38:00,,20.8388672
2025-08-06 10:38:38,1000.1609888,
2025-08-06 10:39:49,1000.1607780,
2025-08-06 10:40:00,,20.7934570
2025-08-06 10:41:00,1000.1606382,
2025-08-06 10:42:00,,20.7617188
2025-08-06 10:42:10,1000.1608377,
2025-08-06 10:43:20,1000.1613217,
2025-08-06 10:44:00,,20.7514648
2025-08-06 10:44:30,1000.1617152,
2025-08-06 10:45:40,1000.1622282,
2025-08-06 10:46:00,,20.8286133
2025-08-06 10:46:51,1000.1627550,
2025-08-06 10:48:00,,20.8974609
2025-08-06 10:48:01,1000.1631385,
2025-08-06 10:49:12,1000.1634509,
2025-08-06 10:50:00,,20.9233398
2025-08-06 10:50:22,1000.1634883,
2025-08-06 10:51:32,1000.1636210,
2025-08-06 10:52:00,,20.9472656
2025-08-06 10:52:42,1000.1632803,
2025-08-06 10:53:53,1000.1629872,
2025-08-06 10:54:00,,20.9482422
